"X","realSum","room_type","room_shared","room_private","person_capacity","host_is_superhost","multi","biz","cleanliness_rating","guest_satisfaction_overall","bedrooms","dist","metro_dist","attr_index","attr_index_norm","rest_index","rest_index_norm","lng","lat","weekend"
27,693.499754575416,"Entire home/apt","0","0",4,"0",0,1,9,88,"1",3.19412105948212,0.580853700257327,97.9984123944588,7.01822736099871,136.358262580426,3.25974302409304,16.331,48.205,"0"
28,288.666058948648,"Entire home/apt","0","0",5,"0",0,1,10,93,"1",2.93211390964112,0.0556779887002839,79.9643346040357,5.72670380376317,127.196470289425,3.04072374397302,16.353,48.231,"0"
29,173.900848467849,"Entire home/apt","0","0",2,"1",1,0,9,97,"1",0.649835351884665,0.357525726345498,197.628426573932,14.1533030668843,368.954473830097,8.820123911202,16.38198,48.21033,"0"
30,236.776289647757,"Entire home/apt","0","0",4,"1",1,0,10,97,"1",1.38691402663473,0.477702870463853,129.375397044912,9.26531286778286,208.664655577961,4.98827971641138,16.374,48.221,"0"
31,227.426781665615,"Entire home/apt","0","0",4,"1",1,0,10,97,"0",1.30107572128343,0.38995746367842,135.392794835866,9.69625317371867,219.449788394641,5.24610612749778,16.37367,48.22023,"0"
32,227.426781665615,"Entire home/apt","0","0",4,"1",1,0,10,97,"0",1.26643951990559,0.336921153497111,138.623363185534,9.92761266852304,223.451727151752,5.34177537187998,16.373,48.21991,"0"
33,256.877731809364,"Entire home/apt","0","0",4,"1",0,1,10,100,"2",2.21921438166762,0.433601387322668,138.287879850001,9.9035867861943,231.761388773617,5.54042385120093,16.346,48.201,"0"
34,189.093798938831,"Entire home/apt","0","0",2,"0",0,1,10,98,"1",2.22081333169564,0.205884334680996,135.002063725902,9.66827068196452,209.633542829745,5.01144166787927,16.35707,48.19191,"0"
35,263.18864969731,"Entire home/apt","0","0",2,"0",1,0,9,85,"1",0.118289386028201,0.236146269907652,422.700714705998,30.2720181784403,794.333331216427,18.989113576525,16.37388,48.20958,"0"
36,157.5392094991,"Entire home/apt","0","0",2,"0",1,0,10,92,"1",4.14366707095779,1.70603748256395,74.7951981072262,5.35651234547076,94.336706109216,2.25518728264858,16.35509,48.17338,"0"
37,197.274618423205,"Entire home/apt","0","0",4,"0",1,0,10,96,"1",1.82384319826415,0.430514271784051,110.507876991992,7.91410173860052,168.081765194236,4.0181163297383,16.38886,48.22141,"0"
